"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"PIK3C3",1.86868536104803e-13,0.493207808655334,0.147,0.2,3.73568890527112e-09,"PIK3C3"
"IFIH1",2.01222969193205e-13,1.86273775306823,0.223,0.18,4.02264837714137e-09,"IFIH1"
"AIG1",2.07214731374894e-13,1.12207899163931,0.065,0.105,4.1424296949155e-09,"AIG1"
"RAPGEF2",2.13831051098311e-13,2.05877794401518,0.126,0.087,4.27469654250634e-09,"RAPGEF2"
"TOPBP1",2.16413499896627e-13,0.353988139693922,0.132,0.183,4.32632227643347e-09,"TOPBP1"
"FAM207A",2.22752472486063e-13,-0.337017683589687,0.091,0.131,4.45304467746888e-09,"FAM207A"
"EHBP1L1",2.30338195752496e-13,1.45448374868679,0.308,0.27,4.60469087128816e-09,"EHBP1L1"
"TMEM164",2.4169380538856e-13,2.1573437471523,0.1,0.064,4.83170086352271e-09,"TMEM164"
"LCP2",2.41891154941145e-13,0.982804382398532,0.346,0.461,4.83564607842842e-09,"LCP2"
"TGFBI",2.50723951228135e-13,-0.62770973688383,0.115,0.158,5.01222250900164e-09,"TGFBI"
"MRPL12",2.54753995872029e-13,-0.480665813580615,0.105,0.147,5.09278713147772e-09,"MRPL12"
"FLII",2.60470598571137e-13,0.304958639884966,0.218,0.281,5.20706773603561e-09,"FLII"
"TIMM10",2.74961958925665e-13,0.4619412259987,0.172,0.226,5.49676452088296e-09,"TIMM10"
"OTUD1",2.93349296138595e-13,0.48291630172277,0.115,0.162,5.86434577910666e-09,"OTUD1"
"BLZF1",3.00192915631209e-13,0.653116937925355,0.086,0.128,6.00115657638351e-09,"BLZF1"
"DHX40",3.10381969158663e-13,0.605850500555519,0.134,0.185,6.20484594545084e-09,"DHX40"
"PIP4K2B",3.33017039093559e-13,-0.273744713773475,0.07,0.106,6.65734362851934e-09,"PIP4K2B"
"PPP2CA",3.50318728970349e-13,0.62226375738059,0.245,0.317,7.00322171084624e-09,"PPP2CA"
"C12orf49",3.61497263113053e-13,-0.414980616378982,0.089,0.129,7.22669178689305e-09,"C12orf49"
"DNAJC4",3.64568307455602e-13,0.349915477306284,0.156,0.208,7.28808503434494e-09,"DNAJC4"
"MSL3",3.68419147803692e-13,0.776480379602214,0.323,0.419,7.3650671837436e-09,"MSL3"
"SCNM1",3.70698706144008e-13,0.480374583718015,0.18,0.237,7.41063783452487e-09,"SCNM1"
"ATF7IP",3.80197390626715e-13,0.818504505920784,0.393,0.519,7.60052603601867e-09,"ATF7IP"
"FMR1",3.80787136343356e-13,0.724044596597481,0.185,0.244,7.61231564264002e-09,"FMR1"
"NORAD",3.82003157705055e-13,0.533941152705188,0.355,0.47,7.63662512568176e-09,"NORAD"
"PCBP1",4.05031419471851e-13,0.35464759849049,0.547,0.782,8.09698310666178e-09,"PCBP1"
"MIEF1",4.11133839776386e-13,-0.423052901377329,0.098,0.138,8.21897659096974e-09,"MIEF1"
"NUP98",4.29230349791039e-13,0.716732031789223,0.152,0.207,8.58074392267266e-09,"NUP98"
"CLASP1",4.57860651699588e-13,0.385153519861444,0.087,0.129,9.15309228812646e-09,"CLASP1"
"PNPLA8",4.60378762001573e-13,0.372602972436302,0.215,0.279,9.20343183117345e-09,"PNPLA8"
"MFSD11",4.68867162694012e-13,0.331614734004764,0.083,0.123,9.37312344941599e-09,"MFSD11"
"LY86",4.76588979619429e-13,0.73544735083382,0.204,0.158,9.527490291572e-09,"LY86"
"TBC1D20",4.9008716245267e-13,0.432261236806756,0.118,0.165,9.79733246459132e-09,"TBC1D20"
"AC027097.1",4.93158661377993e-13,-0.441018199750719,0.07,0.107,9.85873479960745e-09,"AC027097.1"
"TFEC",5.00612438327066e-13,1.00311810569863,0.165,0.121,1.00077432545964e-08,"TFEC"
"RPS6KA5",5.16967929271313e-13,0.788153458055378,0.197,0.263,1.03347058740628e-08,"RPS6KA5"
"SLC1A5",5.54361350348019e-13,-0.550663158211979,0.083,0.121,1.10822377548072e-08,"SLC1A5"
"LGALS3BP",5.56684721879229e-13,1.56438575995586,0.131,0.09,1.11286842750877e-08,"LGALS3BP"
"ARFIP2",5.78656077478426e-13,-0.553053184637306,0.071,0.107,1.15679136448712e-08,"ARFIP2"
"TGFB1",5.79104192409425e-13,0.724350075928868,0.464,0.627,1.15768719104568e-08,"TGFB1"
"KCTD20",5.92522164181677e-13,0.353243058535538,0.193,0.25,1.18451105841559e-08,"KCTD20"
"TCEANC2",6.07629635051302e-13,0.277609738126277,0.068,0.106,1.21471240343106e-08,"TCEANC2"
"MED17",6.39323928364484e-13,0.275082472866733,0.088,0.128,1.27807246519344e-08,"MED17"
"FAM49A",6.75130947198701e-13,1.89773772712796,0.214,0.171,1.34965427654492e-08,"FAM49A"
"GLYR1",6.86697693463023e-13,0.569848264395682,0.217,0.282,1.37277735900193e-08,"GLYR1"
"SLC30A5",7.10798005353402e-13,0.354587829219836,0.1,0.142,1.42095629250199e-08,"SLC30A5"
"LRMP",7.11297039963613e-13,1.9687728772973,0.231,0.193,1.42195391259126e-08,"LRMP"
"LEMD3",7.14216425868426e-13,0.671139412009447,0.124,0.175,1.42779005695357e-08,"LEMD3"
"TSC2",7.25974540337168e-13,0.371308559043747,0.14,0.19,1.45129570358803e-08,"TSC2"
"CCAR2",7.47170259487806e-13,-0.370746890461253,0.067,0.102,1.49366806574207e-08,"CCAR2"
"BAD",7.527804351417e-13,0.250849624319636,0.089,0.13,1.50488336789177e-08,"BAD"
"CBWD3",7.53037996834715e-13,0.794407456333327,0.09,0.132,1.50539825947228e-08,"CBWD3"
"ATP8A1",7.94274298229082e-13,0.540010689908427,0.112,0.159,1.58783374958976e-08,"ATP8A1"
"TCEA2",7.97081766035323e-13,-0.437401225099492,0.065,0.101,1.59344615848121e-08,"TCEA2"
"WDR45",8.09346054856057e-13,0.251775547525827,0.132,0.178,1.61796369826274e-08,"WDR45"
"CHMP4B",8.43218315618683e-13,0.379919989558001,0.26,0.335,1.68567773475331e-08,"CHMP4B"
"GYG1",8.74445467158008e-13,1.91785247139254,0.197,0.156,1.74810393339557e-08,"GYG1"
"IER2",8.77423125884872e-13,0.967921272575291,0.543,0.602,1.75405657095645e-08,"IER2"
"NRDC",9.82267022226214e-13,0.843065267158172,0.33,0.432,1.96365000413242e-08,"NRDC"
"KCMF1",1.01164695650024e-12,0.956013831241517,0.205,0.271,2.02238343073962e-08,"KCMF1"
"PRPF18",1.05089250663685e-12,0.307034552646135,0.163,0.215,2.10083921001774e-08,"PRPF18"
"HDHD5",1.08181415139532e-12,-0.711789722291075,0.082,0.119,2.16265467005438e-08,"HDHD5"
"YAF2",1.13418447204287e-12,0.62711782832584,0.185,0.242,2.2673481780609e-08,"YAF2"
"FAM228B",1.15268897057536e-12,0.294031495697765,0.067,0.103,2.3043405210772e-08,"FAM228B"
"TMX4",1.15606530574662e-12,1.84318626309204,0.338,0.318,2.31109015271807e-08,"TMX4"
"IPMK",1.16333062120793e-12,2.15036792182201,0.149,0.109,2.32561424485678e-08,"IPMK"
"DNAJC5",1.1854895769274e-12,1.66393196192338,0.178,0.135,2.36991221323556e-08,"DNAJC5"
"BBC3",1.19869842440791e-12,0.920877537000655,0.088,0.13,2.39631802023386e-08,"BBC3"
"GABBR1",1.24423834217109e-12,0.599895693539704,0.074,0.113,2.48735686983422e-08,"GABBR1"
"HNRNPUL2",1.27927444539773e-12,0.279320954377818,0.132,0.18,2.55739754379461e-08,"HNRNPUL2"
"TMEM19",1.28492523552496e-12,-0.455871832588945,0.085,0.124,2.56869403833795e-08,"TMEM19"
"ARIH1",1.32749453040584e-12,0.638880217688176,0.199,0.261,2.65379431573432e-08,"ARIH1"
"CABIN1",1.37805050642915e-12,0.697347833374833,0.152,0.207,2.75486076740251e-08,"CABIN1"
"TMEM192",1.40716539390786e-12,-0.31847312262852,0.098,0.138,2.8130643389612e-08,"TMEM192"
"TBC1D2B",1.43713734255231e-12,0.544004635408689,0.14,0.191,2.87298126149631e-08,"TBC1D2B"
"DERA",1.45584545607265e-12,0.659521808784857,0.099,0.141,2.91038065123483e-08,"DERA"
"TMEM183A",1.48883645769159e-12,0.399370701300193,0.179,0.234,2.97633296257127e-08,"TMEM183A"
"USP10",1.49985416065507e-12,0.293917583241562,0.191,0.25,2.99835845256556e-08,"USP10"
"SIRT2",1.53910274091458e-12,0.257954180730318,0.116,0.16,3.07682028936234e-08,"SIRT2"
"OXR1",1.60785701758671e-12,0.36094057330956,0.209,0.269,3.2142669638576e-08,"OXR1"
"DNASE2",1.85893549940739e-12,0.320174300486594,0.114,0.157,3.71619795686531e-08,"DNASE2"
"ZNF611",1.91507333755897e-12,0.318828197134309,0.065,0.101,3.82842310911414e-08,"ZNF611"
"XIAP",1.95851922124626e-12,0.795228349738059,0.273,0.352,3.9152757751934e-08,"XIAP"
"TFEB",2.01308874025983e-12,1.82271880325052,0.178,0.137,4.02436570065342e-08,"TFEB"
"FCGRT",2.01943191040355e-12,1.07269672300821,0.321,0.303,4.03704633208773e-08,"FCGRT"
"SEH1L",2.06374386223293e-12,-0.373661213727099,0.068,0.103,4.12563035498986e-08,"SEH1L"
"ADAT1",2.12735846903325e-12,0.450618633064211,0.07,0.106,4.25280231544438e-08,"ADAT1"
"TRIM24",2.15540705878122e-12,0.637250325999033,0.096,0.138,4.30887425120953e-08,"TRIM24"
"MRPS18A",2.26604565149038e-12,-0.269693343111316,0.075,0.111,4.53005186189442e-08,"MRPS18A"
"AFF4",2.31576981197981e-12,0.674902616272058,0.257,0.331,4.62945543112883e-08,"AFF4"
"LYL1",2.55568820677992e-12,1.33282083005841,0.229,0.184,5.10907629417373e-08,"LYL1"
"ISY1",2.6819108810217e-12,0.47756958114794,0.122,0.167,5.36140804225048e-08,"ISY1"
"LMNB1",2.76992523400689e-12,1.93198857922446,0.178,0.138,5.53735753530318e-08,"LMNB1"
"HIP1",2.78401228460481e-12,2.41649784179863,0.105,0.071,5.56551895815348e-08,"HIP1"
"NAPG",2.83203545467085e-12,0.48254826116425,0.134,0.18,5.6615220774325e-08,"NAPG"
"STRADA",2.83794214910648e-12,0.534431204155658,0.088,0.129,5.67333015027877e-08,"STRADA"
"MON2",2.85572862770765e-12,0.780866564114537,0.188,0.246,5.70888709965036e-08,"MON2"
"USP48",3.00279725244462e-12,0.509663877570784,0.226,0.29,6.00289198736203e-08,"USP48"
"STK40",3.008969473408e-12,1.83768486115537,0.181,0.14,6.01523087428993e-08,"STK40"
"KIAA0232",3.05717436504133e-12,1.95470124994896,0.243,0.204,6.11159727315412e-08,"KIAA0232"
"KAT6A",3.10462063196171e-12,0.99737058535723,0.342,0.449,6.20644710535465e-08,"KAT6A"
"ITFG1",3.11431492984094e-12,0.415854421265214,0.156,0.205,6.22582697624503e-08,"ITFG1"
"SFXN3",3.23923780527799e-12,-0.261573010757135,0.071,0.106,6.47556029653124e-08,"SFXN3"
"IRF2BP2",3.29328553790213e-12,0.534661851265041,0.289,0.383,6.58360711882014e-08,"IRF2BP2"
"FCGR3A",3.33463119687713e-12,-0.273931418058286,0.18,0.235,6.66626122567706e-08,"FCGR3A"
"MSL2",3.38851359930776e-12,0.97083443569807,0.158,0.213,6.77397753637614e-08,"MSL2"
"SERINC1",3.42371278954655e-12,0.797149290187455,0.334,0.433,6.8443442375825e-08,"SERINC1"
"SAP30L",3.45011213465564e-12,0.535011921084952,0.103,0.144,6.89711916839009e-08,"SAP30L"
"GBP3",3.56136778178188e-12,0.463720020780846,0.121,0.164,7.11953033256015e-08,"GBP3"
"TMEM43",3.73402648923522e-12,0.835867051140214,0.139,0.19,7.46469235463014e-08,"TMEM43"
"REL",3.78882498402131e-12,1.14541856950943,0.434,0.441,7.574240025557e-08,"REL"
"RNASET2",3.92804027313514e-12,1.08125291755142,0.564,0.631,7.85254531002445e-08,"RNASET2"
"TRMT1L",4.19907774712687e-12,0.755016745756934,0.087,0.128,8.39437632428132e-08,"TRMT1L"
"CAMK1D",4.442978281675e-12,2.31136277173023,0.227,0.195,8.88195788289649e-08,"CAMK1D"
"IMPA2",4.51757598716135e-12,1.6393399544753,0.155,0.115,9.03108615593426e-08,"IMPA2"
"RALGAPB",4.52720491009199e-12,0.579738405723286,0.119,0.165,9.05033533576489e-08,"RALGAPB"
"DOCK2",4.54463934745709e-12,0.485131533789341,0.367,0.483,9.08518851950148e-08,"DOCK2"
"KIAA0513",4.66565098074201e-12,1.77590037606895,0.129,0.092,9.32710287560136e-08,"KIAA0513"
"SBF2",5.00167947728531e-12,1.82289559615822,0.211,0.17,9.99885744304107e-08,"SBF2"
"ARHGDIA",5.14347924369144e-12,0.607322553373043,0.395,0.53,1.02823293560636e-07,"ARHGDIA"
"FCHO1",5.24203961350513e-12,0.385850018456845,0.082,0.12,1.04793613913581e-07,"FCHO1"
"DIP2B",5.29637336780664e-12,1.89397226171654,0.192,0.151,1.05879799995823e-07,"DIP2B"
"SEC23A",5.91986880856468e-12,0.387175971182753,0.159,0.209,1.18344097352016e-07,"SEC23A"
"GNG7",5.9217331157823e-12,1.45569987566717,0.108,0.074,1.18381366717604e-07,"GNG7"
"ITSN2",6.06236403379107e-12,0.621995338402955,0.332,0.426,1.21192719399517e-07,"ITSN2"
"GAPVD1",6.51431501708726e-12,0.532389597820464,0.183,0.239,1.30227671506591e-07,"GAPVD1"
"ADCY7",6.6858178929705e-12,0.60792848315808,0.202,0.262,1.33656185498373e-07,"ADCY7"
"BCL2L11",6.718013343559e-12,1.98884463681208,0.157,0.117,1.34299804751088e-07,"BCL2L11"
"TPST2",6.79906481513317e-12,0.869041194349313,0.241,0.311,1.35920104719327e-07,"TPST2"
"EMC3",7.07845658390612e-12,0.720680626619029,0.227,0.292,1.41505425568867e-07,"EMC3"
"CPSF2",7.2140975223504e-12,0.424244328133335,0.176,0.228,1.44217023569307e-07,"CPSF2"
"SLC24A4",7.42074259692412e-12,1.50084320079594,0.142,0.102,1.4834806525511e-07,"SLC24A4"
"FAM200B",7.99843992108681e-12,0.681985209132707,0.266,0.348,1.59896812462447e-07,"FAM200B"
"ALG3",8.12165258029954e-12,-0.506528417949423,0.079,0.115,1.62359956732768e-07,"ALG3"
"RHOQ",8.6689011513553e-12,1.40717611786172,0.271,0.232,1.73300002916744e-07,"RHOQ"
"TMEM127",8.92078763514099e-12,1.68677794976544,0.186,0.144,1.78335465614104e-07,"TMEM127"
"UBA6",9.82891986949209e-12,0.53365074394246,0.186,0.242,1.96489937111016e-07,"UBA6"
"LCP1",1.03111085727195e-11,0.489407443115573,0.708,0.862,2.06129371477236e-07,"LCP1"
"POLR2M",1.05614208426435e-11,-0.395672533543044,0.086,0.122,2.11133364065287e-07,"POLR2M"
"AC096667.1",1.07207389332282e-11,1.37330473256234,0.128,0.091,2.14318292014165e-07,"AC096667.1"
"AP1G2",1.12189435543825e-11,0.397468033835664,0.112,0.155,2.2427790059566e-07,"AP1G2"
"ECSIT",1.16076507282031e-11,-0.467533718980683,0.079,0.114,2.32048545707508e-07,"ECSIT"
"SYMPK",1.21352651148637e-11,0.312375679047969,0.14,0.187,2.42596084911241e-07,"SYMPK"
"RBM41",1.35275473004251e-11,-0.299970904212087,0.091,0.129,2.70429198082798e-07,"RBM41"
"GPR108",1.3890267301707e-11,0.651909793639603,0.144,0.192,2.77680333628425e-07,"GPR108"
"DDAH2",1.52589945766087e-11,0.61912985732926,0.129,0.175,3.05042560580984e-07,"DDAH2"
"FAM32A",1.60418994728538e-11,0.584005701483082,0.263,0.333,3.2069361236182e-07,"FAM32A"
"STRN",1.81503191289313e-11,0.466005033113361,0.138,0.184,3.62843029706466e-07,"STRN"
"MFSD12",1.82695528217754e-11,-0.366280998939036,0.09,0.127,3.65226630460112e-07,"MFSD12"
"TRANK1",1.89013854282845e-11,1.14380836961524,0.181,0.245,3.77857596096836e-07,"TRANK1"
"ARNTL",1.97204841835567e-11,0.825117760788381,0.117,0.161,3.94232199313483e-07,"ARNTL"
"TRAK2",1.99522376544752e-11,0.434736952857325,0.123,0.166,3.98865182950613e-07,"TRAK2"
"PET100",2.06359280341872e-11,0.361925661143909,0.387,0.504,4.12532837331436e-07,"PET100"
"PAPOLG",2.1493657010696e-11,0.617262992148597,0.102,0.144,4.29679697300825e-07,"PAPOLG"
"LACTB2",2.39887072357974e-11,-0.300155366377868,0.071,0.105,4.79558246350826e-07,"LACTB2"
"ELMO1",2.45264746295188e-11,0.902388305536261,0.188,0.247,4.90308754318711e-07,"ELMO1"
"HCG11",2.55623500622513e-11,0.525943063417616,0.07,0.104,5.11016940094465e-07,"HCG11"
"PLEC",2.60872932305377e-11,0.332859589287042,0.246,0.316,5.21511078971679e-07,"PLEC"
"PPP1R12B",2.65351027716206e-11,2.153865744596,0.111,0.077,5.30463239507468e-07,"PPP1R12B"
"AL390728.6",2.6757657154945e-11,0.324058453938799,0.103,0.143,5.34912324184506e-07,"AL390728.6"
"RAB11A",2.71489780900195e-11,0.972846274820691,0.293,0.377,5.4273522099758e-07,"RAB11A"
"MGAT4B",2.82585717453086e-11,0.876780706529399,0.123,0.167,5.64917107760464e-07,"MGAT4B"
"RGL4",2.91190599713054e-11,1.27177546818609,0.124,0.182,5.82119127886366e-07,"RGL4"
"PRKAR1A",2.92797996640702e-11,1.35026607160438,0.394,0.392,5.85332475084428e-07,"PRKAR1A"
"SNHG9",2.95679606342559e-11,0.40759584575723,0.151,0.197,5.91093101039409e-07,"SNHG9"
"LGALS8",3.15028393512639e-11,0.37274044777766,0.209,0.268,6.29773261471117e-07,"LGALS8"
"SNX2",3.18771114741016e-11,0.266393951703984,0.336,0.429,6.37255335478766e-07,"SNX2"
"NOP10",3.31886130823092e-11,0.602995361769225,0.433,0.591,6.63473564128444e-07,"NOP10"
"RUFY3",3.59223279852341e-11,-0.50403789395496,0.096,0.134,7.18123258752814e-07,"RUFY3"
"RLF",3.78808890225605e-11,0.47117575745894,0.111,0.153,7.57276852450006e-07,"RLF"
"MAML3",3.88253789224027e-11,1.98257290772705,0.109,0.075,7.76158150037752e-07,"MAML3"
"USP22",4.07697592887154e-11,0.58831687638726,0.192,0.247,8.15028257940709e-07,"USP22"
"H2AFJ",4.56984948570506e-11,0.745369396765791,0.224,0.286,9.13558610687299e-07,"H2AFJ"
"PINK1",5.1097349658823e-11,1.97920387615328,0.125,0.089,1.02148711702953e-06,"PINK1"
"BTN2A1",5.19390690735806e-11,2.20809983975482,0.207,0.172,1.03831392984995e-06,"BTN2A1"
"CLIP1",5.28506672384235e-11,0.783747823071849,0.275,0.352,1.05653768876332e-06,"CLIP1"
"BRD3",5.62607341543673e-11,0.325771626566938,0.153,0.201,1.12470833647996e-06,"BRD3"
"HIF1AN",5.88293568353587e-11,0.532989926292793,0.1,0.141,1.17605767249566e-06,"HIF1AN"
"HGSNAT",5.97800869756689e-11,0.262486915611719,0.128,0.172,1.1950637187306e-06,"HGSNAT"
"ADIPOR1",6.83798925719113e-11,1.64451096610242,0.218,0.18,1.36698243240508e-06,"ADIPOR1"
"GBP1",7.29822704665114e-11,1.30126888454148,0.239,0.314,1.45898856889603e-06,"GBP1"
"VPS45",7.45252730680382e-11,-0.620758990999354,0.079,0.112,1.48983473390315e-06,"VPS45"
"MAP3K5",7.52695381921311e-11,1.81664201042976,0.202,0.164,1.50471333799889e-06,"MAP3K5"
"RYBP",7.55427684845025e-11,2.03460226820543,0.246,0.216,1.51017548477369e-06,"RYBP"
"CCNK",7.6212272398492e-11,0.614759107721876,0.205,0.261,1.52355953751825e-06,"CCNK"
"CASC4",7.69357440258889e-11,0.917527809036922,0.226,0.29,1.53802245882154e-06,"CASC4"
"KEAP1",8.28866940430001e-11,-0.329670892144755,0.069,0.1,1.65698790061362e-06,"KEAP1"
"MAPK1",8.5841987390283e-11,1.50367583285724,0.414,0.421,1.71606716991915e-06,"MAPK1"
"SLC15A3",8.63425469713024e-11,1.259735869455,0.139,0.102,1.72607385650331e-06,"SLC15A3"
"VAV1",9.22150043822333e-11,0.553909987265336,0.15,0.196,1.84347015260522e-06,"VAV1"
"PAG1",9.42806000947065e-11,1.04364178330693,0.339,0.451,1.88476347649328e-06,"PAG1"
"ETFDH",9.74406517821515e-11,0.285244759721817,0.073,0.106,1.94793606977699e-06,"ETFDH"
"MRPL28",9.99597100352141e-11,0.25192980815511,0.165,0.211,1.99829456331396e-06,"MRPL28"
"BTBD10",1.04327663983745e-10,0.5170359874727,0.068,0.101,2.08561433069906e-06,"BTBD10"
"RAB11B",1.13506517587473e-10,0.565758594106822,0.169,0.218,2.26910879309116e-06,"RAB11B"
"ME2",1.16755054624711e-10,0.768689712712622,0.277,0.351,2.3340502970026e-06,"ME2"
"CHD7",1.18652459284078e-10,1.8819157016246,0.163,0.128,2.37198131354801e-06,"CHD7"
"ATP2A3",1.23792881389213e-10,1.69056726727964,0.248,0.218,2.47474349185176e-06,"ATP2A3"
"POGZ",1.24790155757983e-10,0.511746494222211,0.166,0.215,2.49468000375784e-06,"POGZ"
"MXI1",1.37843754758054e-10,0.54463329823433,0.169,0.22,2.75563450136826e-06,"MXI1"
"GMFB",1.40738249743486e-10,0.370706896960187,0.134,0.177,2.81349835062203e-06,"GMFB"
"STX12",1.41698314212121e-10,0.283086658138661,0.187,0.235,2.8326909994145e-06,"STX12"
"MARCH2",1.49069801028452e-10,1.10413584670619,0.146,0.194,2.98005439235979e-06,"MARCH2"
"TNFRSF13C",1.53743188630342e-10,1.01084110499751,0.103,0.071,3.07348008390916e-06,"TNFRSF13C"
"IRF8",1.53902373524334e-10,0.440312348348195,0.193,0.152,3.07666234912496e-06,"IRF8"
"NUBP1",1.54534971159485e-10,-0.338041841043482,0.137,0.178,3.08930860844927e-06,"NUBP1"
"SELL",1.60534904694323e-10,1.09543130707539,0.595,0.669,3.20925327974421e-06,"SELL"
"TXNRD1",1.68008734756351e-10,0.798919862619259,0.172,0.223,3.35866261651422e-06,"TXNRD1"
"MPPE1",1.70656087993645e-10,1.96432220485579,0.221,0.187,3.41158585508097e-06,"MPPE1"
"LINC01003",1.73773674887297e-10,0.366701817681672,0.081,0.116,3.47390953467195e-06,"LINC01003"
"WAC-AS1",1.79972504807901e-10,0.533076093156431,0.162,0.212,3.59783034361475e-06,"WAC-AS1"
"CTNNBIP1",1.83317011711091e-10,-0.293700106831412,0.098,0.133,3.66469038111641e-06,"CTNNBIP1"
"MAP1LC3B",1.87350161685782e-10,0.756060040090836,0.386,0.498,3.74531708226047e-06,"MAP1LC3B"
"RHOA",1.8812085795541e-10,0.766748767699761,0.621,0.768,3.7607240713866e-06,"RHOA"
"DENND6A",1.93891063054439e-10,0.418793187357879,0.123,0.165,3.87607624152129e-06,"DENND6A"
"IFI6",1.95444732922739e-10,1.28280684179546,0.383,0.404,3.90713565585847e-06,"IFI6"
"IFI35",1.96587690553603e-10,0.510326526439078,0.2,0.253,3.92998452185708e-06,"IFI35"
"STAM2",2.00050270620804e-10,0.651275635791922,0.111,0.152,3.9992049599805e-06,"STAM2"
"CARD8",2.04910024777191e-10,1.06232813404057,0.346,0.451,4.09635630532083e-06,"CARD8"
"SOCS4",2.05784727759486e-10,0.292920190415418,0.106,0.145,4.11384249263988e-06,"SOCS4"
"FAM210B",2.08596177952974e-10,0.263889302172496,0.092,0.128,4.1700461934579e-06,"FAM210B"
"TMEM123",2.08993467645834e-10,0.648299172512817,0.494,0.686,4.17798841170786e-06,"TMEM123"
"ELMSAN1",2.09541848980872e-10,0.590793825849394,0.171,0.221,4.18895110297661e-06,"ELMSAN1"
"TOM1",2.13756188588367e-10,1.81830225292709,0.163,0.126,4.27319996607004e-06,"TOM1"
"SNX14",2.14141985376883e-10,0.352704187726427,0.165,0.213,4.28091242966926e-06,"SNX14"
"ELL",2.24889358059441e-10,2.11980709191915,0.121,0.088,4.49576315696628e-06,"ELL"
"NUP58",2.35678722975108e-10,1.77936233932645,0.22,0.186,4.71145335099539e-06,"NUP58"
"MAFB",2.53982337725265e-10,0.796427020347709,0.164,0.125,5.07736091346577e-06,"MAFB"
"GMCL1",2.58631252937647e-10,0.762931790345274,0.181,0.237,5.17029737747651e-06,"GMCL1"
"PDK3",2.67913272265452e-10,0.423687682444815,0.078,0.112,5.35585422585865e-06,"PDK3"
"GAPT",2.81541414653602e-10,1.23565610249845,0.183,0.146,5.62829442034015e-06,"GAPT"
"NCOA2",2.87868884709948e-10,1.61268719360064,0.261,0.228,5.75478687423656e-06,"NCOA2"
"PDZD8",2.90056533457896e-10,1.95371836628226,0.164,0.13,5.7985201603568e-06,"PDZD8"
"FBRS",3.09917596218707e-10,0.614441224590791,0.167,0.215,6.19556266600818e-06,"FBRS"
"ATG13",3.1199140948754e-10,0.350892896887357,0.124,0.164,6.23702026706542e-06,"ATG13"
"PIAS2",3.12000457827764e-10,1.17176177069914,0.132,0.178,6.23720115243483e-06,"PIAS2"
"SMNDC1",3.1568940733395e-10,0.724529435352925,0.217,0.277,6.310946942013e-06,"SMNDC1"
"CAB39",3.25752446196906e-10,0.927688921531115,0.295,0.38,6.51211715192236e-06,"CAB39"
"SGK1",3.29761146386452e-10,1.10851271627522,0.172,0.133,6.59225507741156e-06,"SGK1"
"HELZ2",3.34665526779442e-10,1.80088244460498,0.17,0.134,6.69029854584783e-06,"HELZ2"
"NPIPB5",3.79822487360094e-10,0.355218200732262,0.151,0.196,7.59303134481565e-06,"NPIPB5"
"NAA50",3.84178989225e-10,0.741531787859617,0.216,0.274,7.68012217359697e-06,"NAA50"
"STRN3",3.98226849932233e-10,0.330659795492861,0.112,0.15,7.96095295699528e-06,"STRN3"
"ACSL4",3.9971715139584e-10,1.6004010797094,0.243,0.209,7.99074557355423e-06,"ACSL4"
"QSER1",4.15253359542565e-10,-0.37077666645071,0.083,0.116,8.30132991061541e-06,"QSER1"
"SBNO2",4.28167931669765e-10,2.23414741664769,0.158,0.124,8.55950512201027e-06,"SBNO2"
"ZMYM2",4.33266893788102e-10,0.730220389209249,0.241,0.304,8.66143847371794e-06,"ZMYM2"
"SMG1",4.47185927770433e-10,0.735682584101177,0.404,0.527,8.93969388205872e-06,"SMG1"
